volume,opening,company,num_deals,value,high,low,change_per,date,close,change
"134,198,678","6,699.78",main_index,"69,928","3,137,386,672.95","6,724.76","6,677.23",,2010/03/21,"6,722.04",
"130,073,854","6,674.41",main_index,"68,425","3,088,496,204.50","6,717.97","6,668.31",,2010/03/20,"6,699.78",
"150,399,877","6,613.57",main_index,"71,916","3,591,783,245.60","6,674.76","6,613.57",,2010/03/17,"6,674.41",
"136,483,777","6,578.10",main_index,"67,675","3,173,435,091.80","6,618.86","6,572.56",,2010/03/16,"6,613.57",
"142,705,475","6,603.41",main_index,"71,097","2,924,858,889.20","6,609.61","6,575.96",,2010/03/15,"6,578.10",
"162,373,988","6,583.78",main_index,"81,285","3,447,760,670.75","6,608.97","6,579.65",,2010/03/14,"6,603.41",
"154,144,259","6,565.95",main_index,"75,648","3,222,026,327.75","6,593.92","6,565.95",,2010/03/13,"6,583.78",
"108,753,462","6,530.10",main_index,"70,176","2,688,164,366.05","6,572.25","6,523.18",,2010/03/10,"6,565.95",
"103,916,462","6,553.99",main_index,"67,979","2,450,714,518.40","6,553.99","6,518.82",,2010/03/09,"6,530.10",
"116,579,919","6,560.46",main_index,"72,812","2,780,079,236.20","6,582.66","6,541.25",,2010/03/08,"6,553.99",
"111,887,862","6,539.67",main_index,"71,932","2,588,977,749.10","6,568.47","6,530.83",,2010/03/07,"6,560.46",
"156,782,331","6,478.58",main_index,"82,102","3,475,719,167.55","6,552.09","6,478.58",,2010/03/06,"6,539.67",
"122,715,323","6,444.69",main_index,"70,394","2,767,622,979.25","6,479.00","6,444.39",,2010/03/03,"6,478.58",
"111,123,272","6,424.24",main_index,"68,561","2,492,147,745.75","6,457.37","6,412.30",,2010/03/02,"6,444.69",
"113,453,795","6,437.50",main_index,"65,864","2,426,513,799.45","6,447.05","6,414.01",,2010/03/01,"6,424.24",
"113,806,306","6,473.05",main_index,"70,237","2,375,780,835.75","6,473.97","6,431.24",,2010/02/28,"6,437.50",
"104,140,180","6,465.69",main_index,"65,529","2,167,205,206.55","6,477.31","6,455.00",,2010/02/27,"6,473.05",
"109,461,398","6,471.84",main_index,"70,261","2,327,897,530.05","6,471.84","6,430.96",,2010/02/24,"6,465.69",
"118,968,179","6,487.19",main_index,"84,661","2,583,177,579.10","6,496.29","6,460.60",,2010/02/23,"6,471.84",
"117,679,679","6,479.15",main_index,"228,063","2,562,900,937.65","6,487.76","6,454.16",,2010/02/22,"6,487.19",
"135,601,340","6,474.66",main_index,"79,792","2,963,506,153.10","6,488.27","6,456.02",,2010/02/21,"6,479.15",
"111,047,373","6,411.44",main_index,"80,499","2,655,186,028.15","6,474.81","6,407.11",,2010/02/20,"6,474.66",
"135,157,568","6,382.31",main_index,"87,415","3,033,678,916.55","6,439.29","6,382.31",,2010/02/17,"6,411.44",
"137,225,407","6,332.34",main_index,"99,215","3,136,441,096.15","6,386.76","6,328.86",,2010/02/16,"6,382.31",
"132,487,825","6,284.68",main_index,"199,370","2,978,867,633.70","6,332.38","6,281.98",,2010/02/15,"6,332.34",
"146,395,107","6,269.05",main_index,"82,279","3,210,024,870.65","6,309.90","6,269.05",,2010/02/14,"6,284.68",
"129,788,680","6,225.48",main_index,"78,966","2,806,560,208.95","6,269.79","6,221.37",,2010/02/13,"6,269.05",
"120,585,236","6,200.69",main_index,"78,613","2,738,576,877.25","6,229.92","6,200.54",,2010/02/10,"6,225.48",
"118,073,431","6,222.03",main_index,"91,218","2,522,792,964.80","6,222.53","6,165.60",,2010/02/09,"6,200.69",
"111,358,864","6,216.16",main_index,"247,733","2,621,770,351.05","6,249.62","6,206.07",,2010/02/08,"6,222.03",
"103,828,073","6,215.71",main_index,"70,637","2,340,601,767.90","6,228.29","6,193.55",,2010/02/07,"6,216.16",
"142,250,230","6,281.60",main_index,"89,114","3,240,783,081.00","6,281.60","6,182.76",,2010/02/06,"6,215.71",
"104,270,628","6,256.48",main_index,"76,898","2,517,965,807.20","6,289.03","6,256.48",,2010/02/03,"6,281.60",
"111,081,812","6,243.02",main_index,"155,988","2,899,687,737.80","6,266.60","6,227.98",,2010/02/02,"6,256.48",
"103,604,097","6,252.55",main_index,"65,615","2,316,035,550.75","6,266.35","6,231.75",,2010/02/01,"6,243.02",
"126,824,056","6,221.16",main_index,"71,009","2,630,257,554.85","6,253.93","6,211.97",,2010/01/31,"6,252.55",
"114,440,074","6,252.71",main_index,"72,274","2,542,531,203.90","6,252.71","6,184.76",,2010/01/30,"6,221.16",
"135,824,690","6,256.16",main_index,"68,271","2,669,828,765.20","6,262.12","6,222.55",,2010/01/27,"6,252.71",
