Date,Open,High,Low,Close,Volume,Num_deals,Value
2010-10-20,6263.61,6263.61,6207.76,6230.15,105561335,59108,2431555568.30
2010-10-19,6285.24,6301.84,6255.02,6263.61,114019235,60970,2651434622.70
2010-10-18,6260.55,6313.04,6256.59,6285.24,120137015,63792,3231265973.15
2010-10-17,6226.78,6262.70,6212.81,6260.55,110953741,56195,2379055889.95
2010-10-16,6302.52,6304.32,6217.95,6226.78,120897871,63584,2592159952.65
2010-10-13,6343.86,6343.86,6266.64,6302.52,127915686,65294,2768226009.75
2010-10-12,6367.84,6367.84,6310.91,6343.86,97786061,55259,2205986639.65
2010-10-11,6420.48,6431.23,6354.06,6367.84,133579270,63028,2961943133.40
2010-09-06,6269.36,6311.36,6264.64,6306.33,86661193,56561,1791505810.85
2010-09-05,6274.71,6279.00,6241.70,6269.36,76022792,50228,1569429124.05
2010-09-04,6158.99,6275.09,6158.99,6274.71,109807678,58311,2294248763.75
2010-09-01,6106.42,6163.33,6105.82,6158.99,71776702,44736,1501378826.65
2010-08-31,6071.72,6127.31,6027.04,6106.42,53140854,36265,1115228152.80
2010-08-30,6085.67,6093.24,6064.99,6071.72,47911580,36028,989964703.85
2010-08-29,6055.54,6087.13,6044.78,6085.67,54469988,40339,1119004802.75
2010-08-28,6001.24,6071.53,6001.24,6055.54,70730359,48924,1392352216.25
2010-08-25,6018.27,6023.86,5968.26,6001.24,71512980,50781,1522342274.60
2010-08-24,6106.75,6106.75,6013.68,6018.27,76774917,46352,1513968016.05
2010-08-23,6090.87,6106.75,6078.32,6106.75,62669465,41533,1180183497.55
2011-01-26,6723.83,6724.38,6677.58,6697.80,123520648,61850,2846108718.25
2010-11-10,6452.49,6467.99,6433.68,6443.61,170115349,81827,3833982635.50
2010-11-09,6431.18,6455.21,6416.21,6452.49,178615554,76051,3711508550.50
2010-11-08,6436.21,6459.97,6425.73,6431.18,138953730,70520,3342958884.15
2010-11-07,6461.74,6467.53,6425.93,6436.21,143572606,76025,3616920061.40
2010-11-06,6344.02,6461.74,6344.02,6461.74,159858416,78327,4617875029.55
2010-11-03,6372.71,6382.98,6339.85,6344.02,120272316,69528,2910585456.05
2010-11-02,6363.99,6372.71,6341.41,6372.71,115920425,64239,2787850690.45
2010-10-10,6392.02,6425.00,6366.29,6420.48,169384421,73126,4143020948.30
2010-10-09,6417.68,6445.06,6382.62,6392.02,102770710,53050,2280464708.95
2010-10-06,6396.41,6438.69,6396.41,6417.68,125790383,62895,3021078791.15
2010-10-05,6395.49,6419.11,6378.82,6396.41,124716883,65147,2822289088.20
2010-10-04,6420.70,6420.70,6382.03,6395.49,94082862,51249,2041789992.85
2010-10-03,6397.16,6421.15,6366.43,6420.70,93592010,51142,2041463490.35
2010-10-02,6392.39,6432.32,6367.51,6397.16,101486357,54008,2204308084.00
2010-08-22,6090.22,6107.20,6075.94,6090.87,66309359,46666,1282583516.60
2010-08-21,6121.06,6121.98,6059.60,6090.22,92741081,61688,1707459966.45
2010-08-18,6161.76,6172.12,6116.13,6121.06,83264010,58440,1704227169.25
2010-08-17,6158.04,6169.95,6152.13,6161.76,77603246,49555,1506631340.45
2010-08-16,6172.83,6181.61,6139.82,6158.04,66646872,52244,1341607318.60
2010-11-01,6353.88,6373.85,6335.27,6363.99,105716633,56552,2804411816.25
2010-10-31,6354.09,6380.03,6350.84,6353.88,118020240,62567,2780388732.35
2010-10-30,6309.92,6355.36,6303.58,6354.09,108208956,58310,2483532842.15
2010-10-27,6332.79,6332.79,6304.54,6309.92,97408847,65786,2401536685.35
2010-09-29,6403.93,6424.37,6379.22,6392.39,96442743,50855,1844226440.20
2010-09-28,6451.44,6451.44,6398.71,6403.93,106997840,55864,2157948790.20
2010-09-27,6453.23,6473.18,6438.40,6451.44,127654538,65543,2488329890.55
2010-09-26,6453.13,6455.10,6419.32,6453.23,114053644,61825,2307063885.55
2010-09-25,6434.90,6504.72,6434.90,6453.13,140822531,72421,3012550136.25
2010-08-15,6122.34,6174.27,6115.59,6172.83,106868945,64429,1829657798.20
2010-08-14,6187.97,6187.97,6075.12,6122.34,234624716,98970,4123745877.10
2010-08-11,6264.01,6264.01,6163.09,6187.97,178987521,194866,2739254619.70
2010-08-10,6317.67,6319.18,6260.61,6264.01,124134600,89219,2327026542.15
2010-08-09,6323.95,6334.00,6303.30,6317.67,163851253,191481,2648379049.05
2010-08-08,6335.57,6345.69,6315.02,6323.95,111814909,66874,2259472638.65
2010-07-26,6175.03,6240.76,6158.11,6217.23,119932635,66358,2768950795.50
2010-07-25,6187.39,6188.06,6145.18,6175.03,101603605,65167,2098809972.05
2010-07-24,6089.95,6187.40,6089.95,6187.39,114157920,75038,2689218945.45
2010-07-21,6068.65,6089.98,6024.04,6089.95,120418439,80859,2808355262.05
2010-07-20,6131.30,6150.69,6060.36,6068.65,114153441,72898,2604374515.05
2010-07-19,6117.21,6131.30,6067.23,6131.30,93347880,57899,2177815630.55
2010-09-21,6418.80,6447.16,6403.16,6434.90,126645078,67552,2694949574.50
2010-09-20,6356.35,6418.80,6352.86,6418.80,120710234,60854,2625109750.40
2010-09-19,6363.81,6389.11,6353.39,6356.35,105983725,60428,2094007676.35
2010-09-18,6354.18,6367.62,6332.85,6363.81,108322867,60851,1978754292.10
2010-09-15,6373.61,6387.17,6342.35,6354.18,85037535,55586,1795455555.55
2010-09-14,6306.33,6392.31,6305.75,6373.61,102445986,53911,2245671741.60
2010-08-07,6300.44,6336.35,6295.91,6335.57,117224249,69200,2316473608.90
2010-08-04,6301.35,6306.99,6273.57,6300.44,105073937,72978,2260245203.85
2010-08-03,6332.45,6373.91,6300.25,6301.35,141135034,80512,3210739429.50
2010-08-02,6316.69,6342.37,6312.15,6332.45,137718490,75397,3063919801.25
2010-08-01,6283.73,6332.30,6281.03,6316.69,137313160,76996,2856396960.35
2010-07-31,6266.81,6292.67,6256.13,6283.73,115282317,64928,2210796182.90
2010-07-28,6274.95,6303.26,6263.49,6266.81,108789146,66747,2383456740.85
2010-07-27,6217.23,6277.63,6211.16,6274.95,134367682,69014,2898839164.55
2010-07-18,6133.96,6163.74,6109.85,6117.21,83015878,56648,1998869658.25
2010-07-17,6174.74,6174.74,6085.38,6133.96,76073016,58571,1860936741.45
2010-07-14,6216.67,6253.28,6155.95,6174.74,123795707,82948,3534107594.60
2010-07-13,6216.70,6235.30,6196.65,6216.67,105589862,67613,2808088909.05
2010-07-12,6241.10,6241.10,6186.58,6216.70,103802744,67187,2507052709.65
2010-07-11,6200.26,6266.98,6200.26,6241.10,127279626,78892,3295679101.45
2010-07-10,6056.41,6209.34,6056.41,6200.26,129001861,75064,3019064374.85
2010-07-07,6125.73,6125.73,6043.41,6056.41,98831095,69836,2469308905.45
2010-06-14,6262.56,6345.81,6257.85,6340.03,185493163,111656,3960267614.15
2010-06-13,6278.26,6307.71,6235.56,6262.56,201988270,194932,4076717519.65
2010-06-12,6110.98,6290.08,6110.98,6278.26,263405891,118546,5148398322.55
2010-06-09,5999.91,6114.59,5999.91,6110.98,207096684,110512,4545118375.75
2010-06-08,5988.18,6009.77,5947.87,5999.91,144192446,199585,3205660909.95
2010-06-07,5924.59,6004.35,5873.09,5988.18,174385764,107423,3703664355.80
2010-06-06,5927.45,5945.82,5894.75,5924.59,131250906,212860,2924882408.55
2010-07-06,6030.32,6125.74,6030.32,6125.73,138550521,75283,3097739615.65
2010-07-05,6002.61,6053.82,5989.27,6030.32,98687009,65080,2464255471.20
2010-07-04,6033.91,6054.70,5996.80,6002.61,111066164,70741,2434114197.65
2010-07-03,6093.76,6096.49,5940.30,6033.91,112240539,75574,2437233992.75
2010-06-30,6135.86,6152.38,6082.37,6093.76,126466148,81616,2841094189.55
2010-06-29,6302.58,6302.58,6133.59,6135.86,164023428,104199,3580855172.05
2010-06-28,6318.16,6330.40,6295.71,6302.58,124410363,90141,2816942603.95
2010-06-27,6352.89,6352.89,6304.08,6318.16,126510151,83699,2769498128.75
2010-06-26,6343.47,6354.41,6306.22,6352.89,128319191,70036,2577076322.40
2010-06-23,6363.55,6363.55,6292.16,6343.47,152300155,82556,3277526868.60
2010-06-05,6001.38,6001.38,5817.45,5927.45,158843768,83937,3265872287.50
2010-06-02,5966.02,6023.92,5937.69,6001.38,122876924,72722,3029479343.80
2010-06-01,6120.52,6120.52,5964.88,5966.02,121164741,81579,2892118532.50
2010-05-31,6087.28,6125.78,6057.32,6120.52,139907031,78421,3327309463.10
2010-05-30,6175.96,6204.28,6070.12,6087.28,197874971,106346,4694947801.45
2010-05-29,5862.31,6197.13,5862.31,6175.96,283746554,120999,5996208426.40
2010-05-26,5760.33,5924.54,5754.59,5862.31,218306472,111370,4627719733.60
2010-05-25,6177.25,6177.25,5750.39,5760.33,237236874,118376,5336114347.50
2010-05-24,6271.15,6307.51,6116.82,6177.25,190922284,105502,4520376203.30
2010-05-23,6315.46,6336.47,6260.90,6271.15,204954647,97171,4223236207.85
2010-05-22,6401.06,6401.06,6242.22,6315.46,193010309,95735,4611084000.05
2010-05-03,6907.34,6908.52,6866.77,6891.72,172001888,79990,3622368018.30
2010-05-02,6916.79,6930.88,6888.75,6907.34,181512694,89681,3976639797.45
2010-05-01,6867.97,6917.33,6867.97,6916.79,190500023,84801,4046357084.65
2010-04-28,6912.17,6912.17,6804.41,6867.97,184465132,87736,4340834252.90
2010-04-27,6929.40,6930.37,6890.09,6912.17,157235249,80498,3761025419.65
2010-04-26,6892.94,6931.45,6882.80,6929.40,179054330,86004,4155355982.65
2010-04-25,6855.82,6908.95,6855.82,6892.94,192183171,87277,4633026584.90
2010-04-24,6730.12,6859.11,6726.31,6855.82,204492100,93352,5218425052.85
2010-04-21,6714.59,6762.31,6675.67,6730.12,194228659,96519,4483584564.05
2010-04-20,6852.40,6856.78,6711.01,6714.59,276384673,110215,6226945329.55
2010-04-19,6844.30,6856.28,6808.70,6852.40,216573628,84708,5152580972.65
2010-06-22,6450.68,6450.68,6351.16,6363.55,196580918,89377,4055124204.05
2010-06-21,6413.10,6462.71,6413.10,6450.68,177510476,89052,4023386229.40
2010-06-20,6345.67,6416.80,6338.36,6413.10,181899522,84490,3844360255.55
2010-06-19,6346.44,6404.07,6342.83,6345.67,148347519,86668,3148642170.15
2010-06-16,6323.95,6395.99,6323.95,6346.44,186738456,100194,3900454382.55
2010-06-15,6340.03,6341.86,6284.87,6323.95,200304691,107899,4110235564.50
2010-05-19,6557.09,6557.09,6378.99,6401.06,173636040,105913,4590568064.90
2010-05-18,6494.08,6559.24,6494.08,6557.09,139397804,85643,3748124361.50
2010-05-17,6526.45,6526.45,6446.58,6494.08,149660191,161317,4207340444.25
2010-05-16,6539.36,6547.19,6436.83,6526.45,157836594,85188,4006385665.55
2010-05-15,6691.69,6691.69,6493.49,6539.36,155646696,90144,3908445271.75
2010-05-12,6689.81,6731.47,6647.03,6691.69,136987628,79959,3246448832.15
2010-05-11,6760.72,6763.96,6684.94,6689.81,165519467,90565,3979432020.45
2010-05-10,6674.04,6785.85,6674.04,6760.72,208793886,89338,5084774041.35
2010-05-09,6516.71,6674.19,6516.71,6674.04,194238462,86441,4615546408.90
2010-04-18,6882.01,6883.59,6782.95,6844.30,200546542,87338,4977873741.95
2010-04-17,6890.74,6895.11,6831.01,6882.01,210433019,83616,4735275089.05
2010-04-14,6883.80,6918.90,6863.26,6890.74,198862726,92404,5191994819.45
2010-04-13,6883.14,6902.22,6859.47,6883.80,232469824,93595,5479540538.20
2010-04-12,6894.55,6897.89,6869.65,6883.14,178251909,90920,4692087187.85
2010-04-11,6868.83,6897.05,6859.00,6894.55,176525490,87432,4281034202.85
2010-04-10,6774.98,6871.69,6774.56,6868.83,147924784,75932,3955706870.15
2010-04-07,6759.47,6774.98,6738.54,6774.98,113282468,72036,3043161097.40
2010-04-06,6805.32,6831.15,6745.53,6759.47,132070759,80065,3588132194.80
2010-05-08,6817.86,6817.86,6469.30,6516.71,243547507,110474,5475717584.80
2010-05-05,6886.08,6886.08,6794.90,6817.86,168506438,84150,4175086556.70
2010-05-04,6891.72,6939.33,6879.23,6886.08,185301336,84774,4478414451.30
2010-04-05,6822.34,6829.35,6765.26,6805.32,127308283,73331,3376758010.80
2010-04-04,6826.48,6832.50,6802.43,6822.34,109306010,70698,2880759302.20
2010-04-03,6801.01,6843.14,6800.09,6826.48,131065774,75172,3308040108.00
2010-03-31,6814.99,6823.82,6772.49,6801.01,126158117,61787,3027922585.95
2010-03-30,6770.05,6824.74,6770.05,6814.99,153247168,66903,3725441230.70
2010-03-29,6795.75,6805.23,6754.46,6770.05,117537378,64712,2906751061.75
2010-03-28,6801.64,6817.90,6774.86,6795.75,121748212,73622,3246798720.15
2010-03-27,6756.98,6801.66,6756.05,6801.64,125528611,71943,3146206123.20
2010-03-24,6738.83,6759.86,6722.01,6756.98,133665301,73188,3502211809.40
2010-03-23,6692.61,6740.28,6692.00,6738.83,137191964,73017,3287888697.40
2010-03-22,6722.04,6730.23,6688.50,6692.61,140715597,71992,3278769363.60
2010-03-21,6699.78,6724.76,6677.23,6722.04,134198678,69928,3137386672.95
2010-03-20,6674.41,6717.97,6668.31,6699.78,130073854,68425,3088496204.50
2010-03-17,6613.57,6674.76,6613.57,6674.41,150399877,71916,3591783245.60
2010-03-16,6578.10,6618.86,6572.56,6613.57,136483777,67675,3173435091.80
2010-03-15,6603.41,6609.61,6575.96,6578.10,142705475,71097,2924858889.20
2010-03-14,6583.78,6608.97,6579.65,6603.41,162373988,81285,3447760670.75
2010-03-13,6565.95,6593.92,6565.95,6583.78,154144259,75648,3222026327.75
2010-03-10,6530.10,6572.25,6523.18,6565.95,108753462,70176,2688164366.05
2010-03-09,6553.99,6553.99,6518.82,6530.10,103916462,67979,2450714518.40
2010-03-08,6560.46,6582.66,6541.25,6553.99,116579919,72812,2780079236.20
2010-03-07,6539.67,6568.47,6530.83,6560.46,111887862,71932,2588977749.10
2010-03-06,6478.58,6552.09,6478.58,6539.67,156782331,82102,3475719167.55
2010-03-03,6444.69,6479.00,6444.39,6478.58,122715323,70394,2767622979.25
2010-03-02,6424.24,6457.37,6412.30,6444.69,111123272,68561,2492147745.75
2010-03-01,6437.50,6447.05,6414.01,6424.24,113453795,65864,2426513799.45
2010-02-28,6473.05,6473.97,6431.24,6437.50,113806306,70237,2375780835.75
2010-02-27,6465.69,6477.31,6455.00,6473.05,104140180,65529,2167205206.55
2010-02-24,6471.84,6471.84,6430.96,6465.69,109461398,70261,2327897530.05
2010-02-23,6487.19,6496.29,6460.60,6471.84,118968179,84661,2583177579.10
2010-02-22,6479.15,6487.76,6454.16,6487.19,117679679,228063,2562900937.65
2010-02-21,6474.66,6488.27,6456.02,6479.15,135601340,79792,2963506153.10
2010-02-20,6411.44,6474.81,6407.11,6474.66,111047373,80499,2655186028.15
2010-02-17,6382.31,6439.29,6382.31,6411.44,135157568,87415,3033678916.55
2010-02-16,6332.34,6386.76,6328.86,6382.31,137225407,99215,3136441096.15
2010-02-15,6284.68,6332.38,6281.98,6332.34,132487825,199370,2978867633.70
2010-02-14,6269.05,6309.90,6269.05,6284.68,146395107,82279,3210024870.65
2010-02-13,6225.48,6269.79,6221.37,6269.05,129788680,78966,2806560208.95
2010-02-10,6200.69,6229.92,6200.54,6225.48,120585236,78613,2738576877.25
2010-02-09,6222.03,6222.53,6165.60,6200.69,118073431,91218,2522792964.80
2010-02-08,6216.16,6249.62,6206.07,6222.03,111358864,247733,2621770351.05
2010-02-07,6215.71,6228.29,6193.55,6216.16,103828073,70637,2340601767.90
2010-02-06,6281.60,6281.60,6182.76,6215.71,142250230,89114,3240783081.00
2010-02-03,6256.48,6289.03,6256.48,6281.60,104270628,76898,2517965807.20
2010-02-02,6243.02,6266.60,6227.98,6256.48,111081812,155988,2899687737.80
2010-02-01,6252.55,6266.35,6231.75,6243.02,103604097,65615,2316035550.75
2010-01-31,6221.16,6253.93,6211.97,6252.55,126824056,71009,2630257554.85
2010-01-30,6252.71,6252.71,6184.76,6221.16,114440074,72274,2542531203.90
2010-01-27,6256.16,6262.12,6222.55,6252.71,135824690,68271,2669828765.20
2010-01-26,6315.76,6321.77,6248.82,6256.16,136901652,73342,2882964390.85
2010-01-25,6301.94,6342.31,6300.87,6315.76,147143425,73429,3151273804.85
2010-01-24,6295.92,6321.51,6280.88,6301.94,137069815,73724,2958563098.90
2010-01-23,6382.04,6382.04,6252.77,6295.92,173962740,86021,3429148008.20
2010-01-20,6368.80,6423.52,6368.80,6382.04,184119745,88061,4515423617.00
2010-01-19,6409.04,6410.04,6360.00,6368.80,181350751,87688,3760290867.95
2010-01-18,6393.65,6424.68,6373.70,6409.04,218800811,96082,4194270180.25
2010-01-17,6326.19,6396.49,6307.66,6393.65,156767175,76731,3256117305.40
2010-01-16,6262.83,6332.94,6238.20,6326.19,172499510,80781,3421138371.50
2010-01-13,6266.26,6304.05,6242.21,6262.83,182323814,80124,3543438238.75
2010-01-12,6291.39,6291.39,6238.65,6266.26,140099196,69049,2680820382.35
2010-01-11,6318.14,6318.14,6248.62,6291.39,117497354,70524,2808262595.50
2010-01-10,6321.73,6343.44,6307.55,6318.14,126876127,79661,3126038494.95
2010-01-09,6260.90,6321.73,6260.90,6321.73,132814435,77502,3022980102.15
2010-01-06,6239.10,6269.81,6232.71,6260.90,110933286,65908,2563325148.45
2010-01-05,6201.76,6254.03,6201.76,6239.10,113554497,68241,2966438522.20
2010-01-04,6149.91,6202.32,6134.72,6201.76,90198332,55598,2262187714.85
2010-01-03,6141.63,6152.54,6123.91,6149.91,74912010,50553,1717553142.50
2010-01-02,6121.76,6142.57,6110.43,6141.63,64878169,48838,1550578659.65
2009-12-30,6121.78,6147.10,6082.42,6121.76,93165394,64878,2153720817.60
2009-12-29,6177.75,6189.21,6093.44,6121.78,110232201,72679,2590547803.10
2009-12-28,6254.67,6264.52,6169.25,6177.75,128289046,74400,2998992693.65
2009-12-27,6271.54,6278.80,6233.79,6254.67,111633487,67640,2748702144.35
2009-12-26,6243.93,6292.33,6243.93,6271.54,143194658,74012,3455796618.45
2009-12-23,6229.17,6249.03,6198.64,6243.93,104938938,61995,2340394470.45
2009-12-22,6252.21,6274.44,6216.32,6229.17,88520797,60162,2161594182.85
2009-12-21,6217.09,6252.21,6201.48,6252.21,114228249,68085,2734141844.85
2009-12-20,6203.85,6234.66,6189.62,6217.09,114060136,73914,2855898631.05
2009-12-19,6153.85,6204.30,6150.41,6203.85,103205899,67123,2479761466.60
2009-12-16,6109.79,6156.05,6102.32,6153.85,83976066,60267,2040277053.90
2009-12-15,6155.03,6155.17,6099.49,6109.79,106037942,63862,2339585478.50
2009-12-14,6025.92,6167.60,6025.92,6155.03,125435939,68159,2784215585.75
2009-12-13,6025.50,6048.94,5984.29,6025.92,96786542,63692,2129024104.15
2009-12-12,5954.13,6110.72,5954.13,6025.50,124085112,81452,2956823389.90
2009-12-09,6102.62,6102.62,5926.47,5954.13,133616853,96482,3045387173.25
2009-12-08,6246.50,6246.50,6045.00,6102.62,153869180,195241,3649076014.70
2009-12-07,6309.05,6309.67,6239.19,6246.50,103452816,65263,2423945464.15
2009-12-06,6288.27,6325.87,6287.35,6309.05,119040561,70420,2799264024.45
2009-12-05,6355.82,6355.82,6208.10,6288.27,101705316,68846,2477626270.25
2009-11-25,6303.81,6362.25,6303.28,6355.82,193228538,67958,3949243662.60
2009-11-24,6291.27,6304.03,6272.53,6303.81,85605511,65775,2177451706.35
2009-11-23,6284.39,6316.53,6277.21,6291.27,130089250,69285,2915746860.85
2009-11-22,6270.75,6284.52,6238.10,6284.39,94060293,72481,2330005825.85
2009-11-21,6318.68,6318.68,6257.31,6270.75,100559681,84310,2534548486.15
2009-11-18,6332.70,6346.03,6308.26,6318.68,131463424,95745,3200969336.15
2009-11-17,6315.45,6356.34,6314.22,6332.70,171857229,99577,4104721882.10
2009-11-16,6271.51,6332.42,6267.77,6315.45,143371143,92359,3794521556.75
2009-11-15,6296.18,6296.58,6252.99,6271.51,117857153,87370,3069586732.20
2009-11-14,6253.95,6296.18,6252.19,6296.18,113294520,95149,3199998639.95
2009-11-11,6238.81,6255.20,6196.67,6253.95,150631200,101794,4082056439.10
2009-11-10,6275.96,6322.94,6226.73,6238.81,202938062,120122,5187638272.00
2009-11-09,6255.80,6277.32,6237.01,6275.96,178770812,110395,4526015500.50
2009-11-08,6350.89,6350.89,6210.26,6255.80,277617403,150244,6253365703.90
2009-11-07,6343.12,6374.77,6314.94,6350.89,213191091,112572,4863940415.40
2009-11-04,6283.31,6363.44,6283.31,6343.12,220234551,122117,5272950037.65
2009-11-03,6371.97,6381.60,6280.94,6283.31,232509129,140376,5662671803.60
2009-11-02,6313.08,6374.35,6281.86,6371.97,228392097,135029,5597642081.35
2009-11-01,6268.55,6313.08,6225.06,6313.08,181965661,115768,4435392161.40
2009-10-31,6441.60,6442.30,6237.93,6268.55,214380319,140016,5194507192.70
2009-10-28,6532.92,6540.73,6431.34,6441.60,249771993,147740,5674522634.55
2009-10-27,6563.50,6563.50,6506.02,6532.92,218360933,136418,5287051791.05
2009-10-26,6527.53,6574.25,6526.12,6563.50,237856202,139771,5574854889.80
2009-10-25,6568.47,6578.79,6512.71,6527.53,221802230,142107,5534083297.60
2009-10-24,6515.81,6571.75,6483.74,6568.47,235248724,139823,5931808183.85
2009-10-21,6541.48,6542.10,6451.21,6515.81,238912589,145503,6177519793.80
2009-10-20,6535.09,6566.76,6511.01,6541.48,273286557,151125,6676367355.40
2009-10-19,6396.10,6546.77,6396.10,6535.09,312429966,152086,8342652713.30
2009-10-18,6432.96,6461.09,6356.81,6396.10,215629638,130323,5201572877.05
2009-10-17,6449.81,6485.98,6423.26,6432.96,297271135,145265,6486451147.95
2009-10-14,6351.38,6456.03,6349.66,6449.81,254867446,125712,5626067300.65
2009-10-13,6400.39,6402.33,6338.03,6351.38,160298642,103934,4037929858.90
2009-10-12,6399.63,6422.86,6374.34,6400.39,219308863,121622,5137723582.25
2009-10-11,6370.74,6405.32,6369.90,6399.63,231787442,122766,5366910239.85
2009-10-10,6314.78,6376.15,6297.68,6370.74,215116614,110925,5062674711.75
2009-10-07,6340.51,6368.82,6284.77,6314.78,200222167,123823,4916621070.75
2009-10-06,6282.38,6344.77,6282.38,6340.51,175067278,116682,4193183927.00
2009-10-05,6302.10,6341.65,6267.81,6282.38,202174990,125734,4931119220.50
2009-10-04,6265.20,6302.10,6253.15,6302.10,189898654,122566,4414763728.70
2009-10-03,6322.04,6322.04,6239.63,6265.20,173022626,121917,4163983565.10
2009-09-30,6279.47,6337.17,6253.59,6322.04,197694978,132795,5103000725.95
2009-09-29,6227.07,6286.67,6222.60,6279.47,187131629,120184,4864093850.85
2009-06-29,5490.02,5553.08,5476.64,5553.08,208703181,148414,5065539789.05
2009-06-28,5601.19,5603.01,5417.54,5490.02,223754619,161542,5119583267.05
2009-06-27,5609.02,5661.15,5592.54,5601.19,188935107,142532,4504727786.40
2009-06-24,5578.95,5657.15,5578.63,5609.02,225815965,159561,5331600141.20
2009-06-23,5708.67,5708.67,5514.69,5578.95,224553651,157225,5164040313.95
2009-06-22,5741.83,5766.87,5611.88,5708.67,251885008,190846,5906175366.75
2009-06-21,5956.76,5967.86,5657.19,5741.83,303643229,230004,7799869240.15
2009-06-20,5990.30,6000.84,5899.27,5956.76,250555542,233095,6722030801.35
2009-06-17,6062.35,6064.65,5975.14,5990.30,287551941,188254,7346192446.10
2009-06-16,6049.77,6065.91,5966.90,6062.35,312276094,172462,7078340978.25
2009-06-15,6099.45,6099.45,6022.64,6049.77,286784789,169989,6377382311.35
2009-06-14,6094.91,6137.95,6079.43,6099.45,394081555,204762,8689946121.20
2009-06-13,5941.20,6097.13,5940.83,6094.91,317286534,167750,7194667697.05
2009-06-10,5881.74,5971.91,5881.74,5941.20,336242985,174972,7677280863.45
2009-06-09,5877.99,5892.71,5814.21,5881.74,294021415,167712,6240166322.20
2009-06-08,6009.31,6009.56,5868.04,5877.99,332944262,186368,7111429501.45
2009-06-07,5984.56,6009.43,5871.16,6009.31,277430399,178917,6716090853.15
2009-06-06,6048.87,6107.30,5970.96,5984.56,320458702,188345,7525808424.35
2009-06-03,6031.46,6074.92,6011.67,6048.87,321458659,187749,7549449152.05
2009-06-02,6003.25,6114.91,6003.25,6031.46,414824623,217431,9876514940.80
2009-06-01,5893.34,6003.43,5874.59,6003.25,371844816,197456,8962675368.35
2009-05-31,5933.54,5964.67,5869.04,5893.34,372289291,202865,8599129574.75
2009-05-30,5789.43,5940.56,5789.43,5933.54,351307974,197467,8511949326.50
2009-05-27,5770.95,5899.98,5759.43,5789.43,276146005,179577,6605710975.10
2009-05-26,5914.23,5924.35,5729.40,5770.95,347474290,216265,7930438539.25
2009-05-25,6052.30,6060.32,5862.98,5914.23,359651233,229172,8266256695.55
2009-05-24,6100.85,6139.90,6048.99,6052.30,424605115,250526,10186949725.10
2009-05-23,6052.63,6101.48,5973.77,6100.85,372291975,209198,8311841353.40
2009-05-20,6063.12,6082.38,6019.40,6052.63,350219387,208744,8205431367.48
2009-05-19,5980.36,6115.09,5980.36,6063.12,445596973,251605,10823277262.70
2009-09-28,6178.14,6229.70,6110.16,6227.07,181889743,116545,4700081148.15
2009-09-27,6130.95,6217.88,6130.95,6178.14,194738398,109798,4702615323.45
2009-09-26,5947.77,6144.26,5947.77,6130.95,203916795,103249,4956008821.10
2009-09-16,5856.99,5959.02,5856.99,5947.77,164012339,119208,4489163364.85
2009-09-15,5821.08,5862.90,5819.16,5856.99,128141635,86116,3370512421.20
2009-09-14,5817.80,5824.43,5769.48,5821.08,114286314,84828,2878794065.35
2009-09-13,5786.05,5833.24,5783.18,5817.80,134090378,94030,3671853797.35
2009-09-12,5712.95,5792.60,5712.95,5786.05,120495720,87178,3154568068.25
2009-09-09,5754.86,5755.46,5698.64,5712.95,113537872,93699,3300525587.30
2009-09-08,5691.56,5754.86,5673.39,5754.86,123516670,80351,3217892443.45
2009-09-07,5667.94,5695.47,5662.01,5691.56,87489772,71706,2209809147.20
2009-09-06,5670.92,5682.50,5640.50,5667.94,85587519,79909,2204238996.00
2009-09-05,5617.31,5673.97,5617.31,5670.92,100627547,96074,2434303729.10
2009-09-02,5633.79,5633.79,5530.79,5617.31,97562361,207222,2397129787.65
2009-09-01,5660.89,5671.36,5579.68,5633.79,89555969,68260,2033172145.15
2009-08-31,5699.00,5699.00,5646.60,5660.89,72036760,67731,1862491103.25
2009-08-30,5739.20,5743.88,5669.90,5699.00,63372649,63195,1614666610.00
2009-08-29,5762.75,5778.52,5718.40,5739.20,77204789,69728,1862421629.05
2009-08-26,5785.30,5792.89,5742.61,5762.75,89457919,79114,2468822980.15
2009-08-25,5789.78,5791.03,5745.24,5785.30,80602928,76982,2771241323.95
2009-08-24,5717.51,5796.26,5717.51,5789.78,95645177,82819,3198518232.40
2009-08-23,5751.73,5751.75,5699.73,5717.51,85597211,78499,2494029665.75
2009-08-22,5623.06,5771.27,5623.06,5751.73,109025201,79523,2844203653.40
2009-08-19,5759.58,5759.58,5613.57,5623.06,135691447,123579,3680799947.45
2009-08-18,5711.49,5761.49,5706.58,5759.58,123608597,109865,3586374142.85
2009-08-17,5855.25,5855.25,5709.38,5711.49,193308092,145458,5273528523.85
2009-08-16,5838.27,5862.07,5824.09,5855.25,140989307,111926,3754161806.90
2009-08-15,5845.68,5848.23,5797.17,5838.27,134912729,119643,3665553676.35
2009-08-12,5869.73,5869.92,5810.41,5845.68,137833256,125557,4161327404.35
2009-08-11,5887.19,5918.87,5854.69,5869.73,185207138,141895,4962210570.40
2009-08-10,5775.73,5889.05,5772.94,5887.19,219071046,147596,5481989830.65
2009-08-09,5777.38,5784.44,5747.90,5775.73,116334299,128507,3014474914.45
